date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
2014-05-21,Burma,Palestine,0,2,AFC Challenge Cup,Malé,Maldives,TRUE
2014-05-21,Finland,Czech Republic,2,2,Friendly,Helsinki,Finland,FALSE
2014-05-21,Kosovo,Turkey,1,6,Friendly,Mitrovica,Kosovo,FALSE
2014-05-21,Liechtenstein,Belarus,1,5,Friendly,Vaduz,Liechtenstein,FALSE
2014-05-21,Maldives,Kyrgyzstan,2,0,AFC Challenge Cup,Malé,Maldives,FALSE
2014-05-22,Afghanistan,Turkmenistan,3,1,AFC Challenge Cup,Addu City,Maldives,TRUE
2014-05-22,Hungary,Denmark,2,2,Friendly,Debrecen,Hungary,FALSE
2014-05-22,Laos,Philippines,0,2,AFC Challenge Cup,Addu City,Maldives,TRUE
2014-05-22,Ukraine,Niger,2,1,Friendly,Kyïv,Ukraine,FALSE
2014-05-23,Bulgaria,Canada,1,1,Friendly,Ritzing,Austria,TRUE
2014-05-23,Kyrgyzstan,Burma,1,0,AFC Challenge Cup,Addu City,Maldives,TRUE
2014-05-23,Maldives,Palestine,0,0,AFC Challenge Cup,Malé,Maldives,FALSE
2014-05-23,Slovakia,Montenegro,2,0,Friendly,Senec,Slovakia,FALSE
2014-05-24,Afghanistan,Laos,0,0,AFC Challenge Cup,Addu City,Maldives,TRUE
2014-05-24,Moldova,Saudi Arabia,4,0,Friendly,Jerez de la Frontera,Spain,TRUE
2014-05-24,Turkmenistan,Philippines,0,2,AFC Challenge Cup,Malé,Maldives,TRUE
2014-05-25,Republic of Ireland,Turkey,1,2,Friendly,Dublin,Republic of Ireland,FALSE
2014-05-25,Kosovo,Senegal,1,3,Friendly,Lancy,Switzerland,TRUE
2014-05-25,Mali,Guinea,1,2,Friendly,Colombes,France,TRUE
2014-05-25,Thailand,Kuwait,1,1,Friendly,Bangkok,Thailand,FALSE
2014-05-26,Australia,South Africa,1,1,Friendly,Sydney,Australia,FALSE
2014-05-26,Belgium,Luxembourg,5,1,Friendly,Genk,Belgium,FALSE
2014-05-26,Estonia,Gibraltar,1,1,Friendly,Tallinn,Estonia,FALSE
2014-05-26,Jamaica,Serbia,1,2,Friendly,Harrison,United States,TRUE
2014-05-26,North Macedonia,Cameroon,0,2,Friendly,Kufstein,Austria,TRUE
2014-05-26,Montenegro,Iran,0,0,Friendly,Hartberg,Austria,TRUE
2014-05-26,Russia,Slovakia,1,0,Friendly,St. Petersburg,Russia,FALSE
2014-05-27,Armenia,United Arab Emirates,4,3,Friendly,Carouge,Switzerland,TRUE
2014-05-27,France,Norway,4,0,Friendly,Saint-Denis,France,FALSE
2014-05-27,Japan,Cyprus,1,0,Friendly,Saitama,Japan,FALSE
2014-05-27,Maldives,Philippines,2,3,AFC Challenge Cup,Malé,Maldives,FALSE
2014-05-27,Moldova,Canada,1,1,Friendly,Mauer,Austria,TRUE
2014-05-27,Palestine,Afghanistan,2,0,AFC Challenge Cup,Malé,Maldives,TRUE
2014-05-27,Suriname,French Guiana,1,0,Friendly,Paramaribo,Suriname,FALSE
2014-05-27,Tanzania,Malawi,1,0,Friendly,Dar es Salaam,Tanzania,FALSE
2014-05-27,Uzbekistan,Oman,0,1,Friendly,Olmaliq,Uzbekistan,FALSE
2014-05-28,Angola,Morocco,2,0,Friendly,Faro,Portugal,TRUE
2014-05-28,Denmark,Sweden,1,0,Friendly,Copenhagen,Denmark,FALSE
2014-05-28,South Korea,Tunisia,0,1,Friendly,Seoul,South Korea,FALSE
2014-05-28,Nigeria,Scotland,2,2,Friendly,London,England,TRUE
2014-05-29,Cameroon,Paraguay,1,2,Friendly,Kufstein,Austria,TRUE
2014-05-29,Finland,Lithuania,0,1,Baltic Cup,Ventspils,Latvia,TRUE
2014-05-29,Georgia,Saudi Arabia,2,0,Friendly,Jerez de la Frontera,Spain,TRUE
2014-05-29,Latvia,Estonia,0,0,Baltic Cup,Liepāja,Latvia,FALSE
2014-05-29,Maldives,Afghanistan,1,1,AFC Challenge Cup,Malé,Maldives,FALSE
2014-05-29,Uzbekistan,Oman,0,1,Friendly,Tashkent,Uzbekistan,FALSE
2014-05-30,Angola,Iran,1,1,Friendly,Hartberg,Austria,TRUE
2014-05-30,Aruba,Turks and Caicos Islands,1,0,CFU Caribbean Cup qualification,Oranjestad,Aruba,FALSE
2014-05-30,Austria,Iceland,1,1,Friendly,Innsbruck,Austria,FALSE
2014-05-30,Bosnia and Herzegovina,Ivory Coast,2,1,Friendly,St. Louis,United States,TRUE
2014-05-30,Comoros,Kenya,1,1,African Cup of Nations qualification,Mitsamiouli,Comoros,FALSE
2014-05-30,England,Peru,3,0,Friendly,London,England,FALSE
2014-05-30,French Guiana,British Virgin Islands,6,0,CFU Caribbean Cup qualification,Oranjestad,Aruba,TRUE
2014-05-30,North Macedonia,Qatar,0,0,Friendly,Rieti,Italy,TRUE
2014-05-30,Montserrat,U.S. Virgin Islands,1,0,CFU Caribbean Cup qualification,Lookout,Montserrat,FALSE
2014-05-30,New Zealand,South Africa,0,0,Friendly,Auckland,New Zealand,FALSE
2014-05-30,Palestine,Philippines,1,0,AFC Challenge Cup,Malé,Maldives,TRUE
2014-05-30,South Sudan,Mozambique,0,0,African Cup of Nations qualification,Khartoum,Sudan,TRUE
2014-05-30,Spain,Bolivia,2,0,Friendly,Seville,Spain,FALSE
2014-05-30,Switzerland,Jamaica,1,0,Friendly,Lucerne,Switzerland,FALSE
2014-05-30,Uruguay,Northern Ireland,1,0,Friendly,Montevideo,Uruguay,FALSE
2014-05-31,Albania,Romania,0,1,Friendly,Yverdon-les-Bains,Switzerland,TRUE
2014-05-31,Armenia,Algeria,1,3,Friendly,Sion,Switzerland,TRUE
2014-05-31,Chad,Malawi,3,1,African Cup of Nations qualification,N'Djamena,Chad,FALSE
2014-05-31,Colombia,Senegal,2,2,Friendly,Buenos Aires,Argentina,TRUE
2014-05-31,Croatia,Mali,2,1,Friendly,Osijek,Croatia,FALSE
2014-05-31,Finland,Estonia,2,0,Baltic Cup,Ventspils,Latvia,TRUE
2014-05-31,Guinea-Bissau,Central African Republic,3,1,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE
2014-05-31,Italy,Republic of Ireland,0,0,Friendly,London,England,TRUE
2014-05-31,Latvia,Lithuania,1,0,Baltic Cup,Liepāja,Latvia,FALSE
2014-05-31,Mexico,Ecuador,3,1,Friendly,Arlington,United States,TRUE
2014-05-31,Netherlands,Ghana,1,0,Friendly,Rotterdam,Netherlands,FALSE
2014-05-31,Norway,Russia,1,1,Friendly,Oslo,Norway,FALSE
2014-05-31,Portugal,Greece,0,0,Friendly,Oeiras,Portugal,FALSE
2014-05-31,Rwanda,Libya,3,0,African Cup of Nations qualification,Kigali,Rwanda,FALSE
2014-05-31,Sierra Leone,Eswatini,1,0,African Cup of Nations qualification,Freetown,Sierra Leone,FALSE
2014-05-31,Uganda,Madagascar,1,0,African Cup of Nations qualification,Kampala,Uganda,FALSE
2014-06-01,Aruba,British Virgin Islands,7,0,CFU Caribbean Cup qualification,Oranjestad,Aruba,FALSE
2014-06-01,Benin,São Tomé and Príncipe,2,0,African Cup of Nations qualification,Porto-Novo,Benin,FALSE
2014-06-01,Botswana,Burundi,1,0,African Cup of Nations qualification,Lobatse,Botswana,FALSE
2014-06-01,Congo,Namibia,3,0,African Cup of Nations qualification,Pointe-Noire,Congo,FALSE
2014-06-01,Equatorial Guinea,Mauritania,3,0,African Cup of Nations qualification,Malabo,Equatorial Guinea,FALSE
2014-06-01,France,Paraguay,1,1,Friendly,Nice,France,FALSE
2014-06-01,Germany,Cameroon,2,2,Friendly,Mönchengladbach,Germany,FALSE
2014-06-01,Honduras,Israel,2,4,Friendly,Houston,United States,TRUE
2014-06-01,Lesotho,Liberia,2,0,African Cup of Nations qualification,Maseru,Lesotho,FALSE
2014-06-01,Sweden,Belgium,0,2,Friendly,Solna,Sweden,FALSE
2014-06-01,Turks and Caicos Islands,French Guiana,0,6,CFU Caribbean Cup qualification,Oranjestad,Aruba,TRUE
2014-06-01,United States,Turkey,2,1,Friendly,Harrison,United States,FALSE
2014-06-01,U.S. Virgin Islands,Bonaire,1,2,CFU Caribbean Cup qualification,Lookout,Montserrat,TRUE
2014-06-01,Zimbabwe,Tanzania,2,2,African Cup of Nations qualification,Harare,Zimbabwe,FALSE
2014-06-01,Iraqi Kurdistan,Arameans Suryoye,1,2,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-01,Abkhazia,Occitania,1,1,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-01,Darfur,Padania,0,20,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-01,Ellan Vannin,Artsakh,3,2,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-02,Costa Rica,Japan,1,3,Friendly,Tampa,United States,TRUE
2014-06-02,Tamil Eelam,Arameans Suryoye,0,2,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-02,Sápmi,Abkhazia,1,2,CONIFA World Football Cup,Östersund,Sweden,FALSE
2014-06-02,Darfur,South Ossetia,0,19,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-02,Ellan Vannin,County of Nice,4,2,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-03,Aruba,French Guiana,0,2,CFU Caribbean Cup qualification,Oranjestad,Aruba,FALSE
2014-06-03,Brazil,Panama,4,0,Friendly,Goiânia,Brazil,FALSE
2014-06-03,British Virgin Islands,Turks and Caicos Islands,0,2,CFU Caribbean Cup qualification,Oranjestad,Aruba,TRUE
2014-06-03,Czech Republic,Austria,1,2,Friendly,Olomouc,Czech Republic,FALSE
2014-06-03,Georgia,United Arab Emirates,0,1,Friendly,Meyrin,Switzerland,TRUE
2014-06-03,Greece,Nigeria,0,0,Friendly,Chester,United States,TRUE
2014-06-03,Mexico,Bosnia and Herzegovina,0,1,Friendly,Chicago,United States,TRUE
2014-06-03,Switzerland,Peru,2,0,Friendly,Lucerne,Switzerland,FALSE
2014-06-03,Tamil Eelam,Iraqi Kurdistan,0,9,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-03,Sápmi,Occitania,0,1,CONIFA World Football Cup,Östersund,Sweden,FALSE
2014-06-03,South Ossetia,Padania,1,3,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-03,Artsakh,County of Nice,0,1,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-04,Argentina,Trinidad and Tobago,3,0,Friendly,Buenos Aires,Argentina,FALSE
2014-06-04,Ecuador,England,2,2,Friendly,Miami Gardens,United States,TRUE
2014-06-04,El Salvador,Ivory Coast,1,2,Friendly,Frisco,United States,TRUE
2014-06-04,Gibraltar,Malta,1,0,Friendly,Faro,Portugal,TRUE
2014-06-04,Hungary,Albania,1,0,Friendly,Budapest,Hungary,FALSE
2014-06-04,Iceland,Estonia,1,0,Friendly,Reykjavík,Iceland,FALSE
2014-06-04,Italy,Luxembourg,1,1,Friendly,Perugia,Italy,FALSE
2014-06-04,Jamaica,Egypt,2,2,Friendly,London,England,TRUE
2014-06-04,Netherlands,Wales,2,0,Friendly,Amsterdam,Netherlands,FALSE
2014-06-04,Romania,Algeria,1,2,Friendly,Lancy,Switzerland,TRUE
2014-06-04,Padania,County of Nice,1,2,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-04,Abkhazia,South Ossetia,0,0,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-04,Arameans Suryoye,Occitania,0,0,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-04,Ellan Vannin,Iraqi Kurdistan,1,1,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-05,Sápmi,Tamil Eelam,4,2,CONIFA World Football Cup,Östersund,Sweden,FALSE
2014-06-05,Darfur,Artsakh,0,12,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-05,Padania,Abkhazia,3,3,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-05,Occitania,Iraqi Kurdistan,2,2,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-06,Bolivia,Greece,1,2,Friendly,Harrison,United States,TRUE
2014-06-06,Brazil,Serbia,1,0,Friendly,São Paulo,Brazil,FALSE
2014-06-06,Colombia,Jordan,3,0,Friendly,Buenos Aires,Argentina,TRUE
2014-06-06,Costa Rica,Republic of Ireland,1,1,Friendly,Chester,United States,TRUE
2014-06-06,Croatia,Australia,1,0,Friendly,Salvador,Brazil,TRUE
2014-06-06,Germany,Armenia,6,1,Friendly,Mainz,Germany,FALSE
2014-06-06,Japan,Zambia,4,3,Friendly,Tampa,United States,TRUE
2014-06-06,Mexico,Portugal,0,1,Friendly,Foxborough,United States,TRUE
2014-06-06,Poland,Lithuania,2,1,Friendly,Gdańsk,Poland,FALSE
2014-06-06,Russia,Morocco,2,0,Friendly,Moscow,Russia,FALSE
2014-06-06,County of Nice,South Ossetia,3,0,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-06,Arameans Suryoye,Ellan Vannin,1,4,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-07,Argentina,Slovenia,2,0,Friendly,La Plata,Argentina,FALSE
2014-06-07,Belgium,Tunisia,1,0,Friendly,Brussels,Belgium,FALSE
2014-06-07,Cameroon,Moldova,1,0,Friendly,Yaoundé,Cameroon,FALSE
2014-06-07,El Salvador,Spain,0,2,Friendly,Landover,United States,TRUE
2014-06-07,Estonia,Tajikistan,2,1,Friendly,Tallinn,Estonia,FALSE
2014-06-07,Honduras,England,0,0,Friendly,Miami Gardens,United States,TRUE
2014-06-07,Hungary,Kazakhstan,3,0,Friendly,Budapest,Hungary,FALSE
2014-06-07,United States,Nigeria,2,1,Friendly,Jacksonville,United States,FALSE
2014-06-07,Sápmi,Artsakh,1,5,CONIFA World Football Cup,Östersund,Sweden,FALSE
2014-06-07,Tamil Eelam,Darfur,10,0,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-07,Abkhazia,Occitania,0,1,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-07,Padania,Iraqi Kurdistan,1,1,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-08,France,Jamaica,8,0,Friendly,Villeneuve-d'Ascq,France,FALSE
2014-06-08,Iran,Trinidad and Tobago,2,0,Friendly,São Paulo,Brazil,TRUE
2014-06-08,San Marino,Albania,0,3,Friendly,Serravalle,San Marino,FALSE
2014-06-08,South Ossetia,Arameans Suryoye,1,4,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-08,County of Nice,Ellan Vannin,0,0,CONIFA World Football Cup,Östersund,Sweden,TRUE
2014-06-09,Ghana,South Korea,4,0,Friendly,Miami Gardens,United States,TRUE
2014-06-10,Republic of Ireland,Portugal,1,5,Friendly,East Rutherford,United States,TRUE
2014-06-12,Brazil,Croatia,3,1,FIFA World Cup,São Paulo,Brazil,FALSE
2014-06-13,Chile,Australia,3,1,FIFA World Cup,Cuiabá,Brazil,TRUE
2014-06-13,Mexico,Cameroon,1,0,FIFA World Cup,Natal,Brazil,TRUE
2014-06-13,Spain,Netherlands,1,5,FIFA World Cup,Salvador,Brazil,TRUE
2014-06-14,Colombia,Greece,3,0,FIFA World Cup,Belo Horizonte,Brazil,TRUE
2014-06-14,England,Italy,1,2,FIFA World Cup,Manaus,Brazil,TRUE
2014-06-14,Ivory Coast,Japan,2,1,FIFA World Cup,Recife,Brazil,TRUE
2014-06-14,Uruguay,Costa Rica,1,3,FIFA World Cup,Fortaleza,Brazil,TRUE
2014-06-15,Argentina,Bosnia and Herzegovina,2,1,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-06-15,France,Honduras,3,0,FIFA World Cup,Porto Alegre,Brazil,TRUE
2014-06-15,Switzerland,Ecuador,2,1,FIFA World Cup,Brasília,Brazil,TRUE
2014-06-16,Germany,Portugal,4,0,FIFA World Cup,Salvador,Brazil,TRUE
2014-06-16,Ghana,United States,1,2,FIFA World Cup,Natal,Brazil,TRUE
2014-06-16,Iran,Nigeria,0,0,FIFA World Cup,Curitiba,Brazil,TRUE
2014-06-17,Belgium,Algeria,2,1,FIFA World Cup,Belo Horizonte,Brazil,TRUE
2014-06-17,Brazil,Mexico,0,0,FIFA World Cup,Fortaleza,Brazil,FALSE
2014-06-17,Russia,South Korea,1,1,FIFA World Cup,Cuiabá,Brazil,TRUE
2014-06-18,Australia,Netherlands,2,3,FIFA World Cup,Curitiba,Brazil,TRUE
2014-06-18,Cameroon,Croatia,0,4,FIFA World Cup,Manaus,Brazil,TRUE
2014-06-18,China PR,North Macedonia,2,0,Friendly,Shenyang,China PR,FALSE
2014-06-18,Spain,Chile,0,2,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-06-19,Colombia,Ivory Coast,2,1,FIFA World Cup,Brasília,Brazil,TRUE
2014-06-19,Japan,Greece,0,0,FIFA World Cup,Natal,Brazil,TRUE
2014-06-19,Uruguay,England,2,1,FIFA World Cup,São Paulo,Brazil,TRUE
2014-06-20,Honduras,Ecuador,1,2,FIFA World Cup,Curitiba,Brazil,TRUE
2014-06-20,Italy,Costa Rica,0,1,FIFA World Cup,Recife,Brazil,TRUE
2014-06-20,Switzerland,France,2,5,FIFA World Cup,Salvador,Brazil,TRUE
2014-06-21,Argentina,Iran,1,0,FIFA World Cup,Belo Horizonte,Brazil,TRUE
2014-06-21,Germany,Ghana,2,2,FIFA World Cup,Fortaleza,Brazil,TRUE
2014-06-21,Indonesia,Pakistan,4,0,Friendly,Surabaya,Indonesia,FALSE
2014-06-21,Nigeria,Bosnia and Herzegovina,1,0,FIFA World Cup,Cuiabá,Brazil,TRUE
2014-06-22,Belgium,Russia,1,0,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-06-22,China PR,North Macedonia,0,0,Friendly,Jinan,China PR,FALSE
2014-06-22,South Korea,Algeria,2,4,FIFA World Cup,Porto Alegre,Brazil,TRUE
2014-06-22,United States,Portugal,2,2,FIFA World Cup,Manaus,Brazil,TRUE
2014-06-23,Australia,Spain,0,3,FIFA World Cup,Curitiba,Brazil,TRUE
2014-06-23,Brazil,Cameroon,4,1,FIFA World Cup,Brasília,Brazil,FALSE
2014-06-23,Croatia,Mexico,1,3,FIFA World Cup,Recife,Brazil,TRUE
2014-06-23,Netherlands,Chile,2,0,FIFA World Cup,São Paulo,Brazil,TRUE
2014-06-24,Costa Rica,England,0,0,FIFA World Cup,Belo Horizonte,Brazil,TRUE
2014-06-24,Greece,Ivory Coast,2,1,FIFA World Cup,Fortaleza,Brazil,TRUE
2014-06-24,Italy,Uruguay,0,1,FIFA World Cup,Natal,Brazil,TRUE
2014-06-24,Japan,Colombia,1,4,FIFA World Cup,Cuiabá,Brazil,TRUE
2014-06-25,Bosnia and Herzegovina,Iran,3,1,FIFA World Cup,Salvador,Brazil,TRUE
2014-06-25,Ecuador,France,0,0,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-06-25,Honduras,Switzerland,0,3,FIFA World Cup,Manaus,Brazil,TRUE
2014-06-25,Indonesia,Nepal,2,0,Friendly,Malang,Indonesia,FALSE
2014-06-25,Nigeria,Argentina,2,3,FIFA World Cup,Porto Alegre,Brazil,TRUE
2014-06-26,Algeria,Russia,1,1,FIFA World Cup,Curitiba,Brazil,TRUE
2014-06-26,South Korea,Belgium,0,1,FIFA World Cup,São Paulo,Brazil,TRUE
2014-06-26,Portugal,Ghana,2,1,FIFA World Cup,Brasília,Brazil,TRUE
2014-06-26,United States,Germany,0,1,FIFA World Cup,Recife,Brazil,TRUE
2014-06-28,Brazil,Chile,1,1,FIFA World Cup,Belo Horizonte,Brazil,FALSE
2014-06-28,Colombia,Uruguay,2,0,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-06-29,China PR,Mali,1,3,Friendly,Shenzhen,China PR,FALSE
2014-06-29,Costa Rica,Greece,1,1,FIFA World Cup,Recife,Brazil,TRUE
2014-06-29,Netherlands,Mexico,2,1,FIFA World Cup,Fortaleza,Brazil,TRUE
2014-06-30,France,Nigeria,2,0,FIFA World Cup,Brasília,Brazil,TRUE
2014-06-30,Germany,Algeria,2,1,FIFA World Cup,Porto Alegre,Brazil,TRUE
2014-07-01,Argentina,Switzerland,1,0,FIFA World Cup,São Paulo,Brazil,TRUE
2014-07-01,Belgium,United States,2,1,FIFA World Cup,Salvador,Brazil,TRUE
2014-07-02,Vietnam,Burma,6,0,Friendly,Thủ Dầu Một,Vietnam,FALSE
2014-07-04,Brazil,Colombia,2,1,FIFA World Cup,Fortaleza,Brazil,FALSE
2014-07-04,France,Germany,0,1,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-07-05,Argentina,Belgium,1,0,FIFA World Cup,Brasília,Brazil,TRUE
2014-07-05,Netherlands,Costa Rica,0,0,FIFA World Cup,Salvador,Brazil,TRUE
2014-07-06,Malawi,Mozambique,1,1,Friendly,Lilongwe,Malawi,FALSE
2014-07-08,Brazil,Germany,1,7,FIFA World Cup,Belo Horizonte,Brazil,FALSE
2014-07-09,Netherlands,Argentina,0,0,FIFA World Cup,São Paulo,Brazil,TRUE
2014-07-11,Uganda,Seychelles,1,0,Friendly,Kampala,Uganda,FALSE
2014-07-12,Brazil,Netherlands,0,3,FIFA World Cup,Brasília,Brazil,FALSE
2014-07-12,Rwanda,Gabon,1,0,Friendly,Kigali,Rwanda,FALSE
2014-07-13,Germany,Argentina,1,0,FIFA World Cup,Rio de Janeiro,Brazil,TRUE
2014-07-14,Botswana,Lesotho,2,0,Friendly,Gaborone,Botswana,FALSE
2014-07-14,Qatar,Indonesia,2,2,Friendly,al-Wakrah,Qatar,FALSE
2014-07-15,Kenya,Burundi,0,0,Friendly,Nairobi,Kenya,FALSE
2014-07-15,Uganda,Malawi,0,0,Friendly,Kampala,Uganda,FALSE
2014-07-19,Botswana,Guinea-Bissau,2,0,African Cup of Nations qualification,Gaborone,Botswana,FALSE
2014-07-19,Sierra Leone,Seychelles,2,0,African Cup of Nations qualification,Freetown,Sierra Leone,FALSE
2014-07-19,Uganda,Mauritania,2,0,African Cup of Nations qualification,Kampala,Uganda,FALSE
2014-07-20,Benin,Malawi,1,0,African Cup of Nations qualification,Cotonou,Benin,FALSE
2014-07-20,Congo,Rwanda,2,0,African Cup of Nations qualification,Pointe-Noire,Congo,FALSE
2014-07-20,Lesotho,Kenya,1,0,African Cup of Nations qualification,Maseru,Lesotho,FALSE
2014-07-20,Tanzania,Mozambique,2,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,FALSE
2014-07-21,Guam,Macau,0,0,EAFF Championship,Dededo,Guam,FALSE
2014-07-21,Mongolia,Northern Mariana Islands,4,0,EAFF Championship,Dededo,Guam,TRUE
2014-07-23,Guam,Mongolia,2,0,EAFF Championship,Dededo,Guam,FALSE
2014-07-23,Northern Mariana Islands,Macau,2,1,EAFF Championship,Dededo,Guam,TRUE
2014-07-25,Guam,Northern Mariana Islands,5,0,EAFF Championship,Dededo,Guam,FALSE
2014-07-25,Macau,Mongolia,3,2,EAFF Championship,Dededo,Guam,TRUE
2014-07-27,Gabon,Rwanda,0,1,Friendly,Libreville,Gabon,FALSE
2014-08-02,Guinea-Bissau,Botswana,1,1,African Cup of Nations qualification,Bissau,Guinea-Bissau,FALSE
2014-08-02,Malawi,Benin,1,0,African Cup of Nations qualification,Blantyre,Malawi,FALSE
2014-08-02,Rwanda,Congo,2,0,African Cup of Nations qualification,Kigali,Rwanda,FALSE
2014-08-03,Kenya,Lesotho,0,0,African Cup of Nations qualification,Nairobi,Kenya,FALSE
2014-08-03,Mauritania,Uganda,0,1,African Cup of Nations qualification,Nouakchott,Mauritania,FALSE
2014-08-03,Mozambique,Tanzania,2,1,African Cup of Nations qualification,Maputo,Mozambique,FALSE
2014-08-08,Tajikistan,Malaysia,4,1,Friendly,Dushanbe,Tajikistan,FALSE
2014-08-12,Kazakhstan,Tajikistan,2,1,Friendly,Almaty,Kazakhstan,FALSE
2014-08-13,Angola,Botswana,0,0,Friendly,Luanda,Angola,FALSE
2014-08-14,Guatemala,Nicaragua,3,0,Friendly,Antigua Guatemala,Guatemala,FALSE
2014-08-16,British Virgin Islands,Saint Martin,2,4,Friendly,Road Town,British Virgin Islands,FALSE
2014-08-20,Azerbaijan,Uzbekistan,0,0,Friendly,Baku,Azerbaijan,FALSE
2014-08-20,Panama,Cuba,4,0,Friendly,Panama City,Panama,FALSE
2014-08-23,Guatemala,Cuba,1,0,Friendly,Guatemala,Guatemala,FALSE
2014-08-24,French Guiana,Suriname,0,1,Friendly,Saint-Laurent-du-Maroni,French Guiana,FALSE
2014-08-26,Seychelles,Sri Lanka,1,2,Friendly,Victoria,Seychelles,FALSE
2014-08-26,Saint Lucia,Martinique,0,2,Friendly,Gros Islet,Saint Lucia,FALSE
2014-08-27,Norway,United Arab Emirates,0,0,Friendly,Stavanger,Norway,FALSE
2014-08-28,Seychelles,Sri Lanka,3,0,Friendly,Victoria,Seychelles,FALSE
2014-08-28,Saint Lucia,Martinique,0,1,Friendly,Gros Islet,Saint Lucia,FALSE
2014-08-30,Egypt,Kenya,1,0,Friendly,Aswan,Egypt,FALSE
2014-08-30,El Salvador,Dominican Republic,2,0,Friendly,San Salvador,El Salvador,FALSE
2014-08-31,Zambia,Sudan,3,1,Friendly,Lusaka,Zambia,FALSE
2014-09-02,Niger,Uganda,2,0,Friendly,Niamey,Niger,FALSE
2014-09-03,Burma,Palestine,4,1,Friendly,Manila,Philippines,TRUE
2014-09-03,Costa Rica,Nicaragua,3,0,UNCAF Cup,Washington,United States,TRUE
2014-09-03,Czech Republic,United States,0,1,Friendly,Prague,Czech Republic,FALSE
2014-09-03,Denmark,Turkey,1,2,Friendly,Odense,Denmark,FALSE
2014-09-03,England,Norway,1,0,Friendly,London,England,FALSE
2014-09-03,Germany,Argentina,2,4,Friendly,Düsseldorf,Germany,FALSE
2014-09-03,Grenada,French Guiana,1,1,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,TRUE
2014-09-03,Guyana,Dominica,0,0,CFU Caribbean Cup qualification,Basseterre,Saint Kitts and Nevis,TRUE
2014-09-03,Republic of Ireland,Oman,2,0,Friendly,Dublin,Republic of Ireland,FALSE
2014-09-03,Latvia,Armenia,2,0,Friendly,Riga,Latvia,FALSE
2014-09-03,Lithuania,United Arab Emirates,1,1,Friendly,Matrei in Osttirol,Austria,TRUE
2014-09-03,Morocco,Qatar,0,0,Friendly,Rabat,Morocco,FALSE
2014-09-03,Philippines,Chinese Taipei,5,1,Friendly,Manila,Philippines,FALSE
2014-09-03,Puerto Rico,Curaçao,2,2,CFU Caribbean Cup qualification,Bayamón,Puerto Rico,FALSE
2014-09-03,Russia,Azerbaijan,4,0,Friendly,Khimki,Russia,FALSE
2014-09-03,Ukraine,Moldova,1,0,Friendly,Kyïv,Ukraine,FALSE
2014-09-04,Belarus,Tajikistan,6,1,Friendly,Barysaw,Belarus,FALSE
2014-09-04,Belgium,Australia,2,0,Friendly,Liège,Belgium,FALSE
2014-09-04,Bosnia and Herzegovina,Liechtenstein,3,0,Friendly,Tuzla,Bosnia and Herzegovina,FALSE
2014-09-04,China PR,Kuwait,3,1,Friendly,Anshan,China PR,FALSE
2014-09-04,Croatia,Cyprus,2,0,Friendly,Pula,Croatia,FALSE
2014-09-04,France,Spain,1,0,Friendly,Saint-Denis,France,FALSE
2014-09-04,Iraq,Peru,0,2,Friendly,Dubai,United Arab Emirates,TRUE
2014-09-04,Italy,Netherlands,2,0,Friendly,Bari,Italy,FALSE
2014-09-04,Slovakia,Malta,1,0,Friendly,Žilina,Slovakia,FALSE
2014-09-04,Sweden,Estonia,2,0,Friendly,Solna,Sweden,FALSE
